CustomerID,Recency,Frequency,MonetaryValue,Length,R,F,M,L,RFM_segment,RFM_score
14646.0,2,72,19041.579999999998,4.569444444444445,5,5,5,1,5551,16
14649.0,5,2,27.6,33.5,5,5,4,3,5543,17
14653.0,1,6,73.68,10.5,5,5,4,1,5541,15
14655.0,8,2,41.35,31.0,5,3,4,3,5343,15
14657.0,282,1,11.25,44.0,1,5,3,1,1531,10
14659.0,9,8,104.63,37.875,4,5,5,1,4551,15
14660.0,87,1,0.39,14.0,2,3,2,5,2325,12
14662.0,235,2,8.05,40.5,1,5,3,2,1532,11
14664.0,20,1,14.75,13.0,4,4,3,5,4435,16
14665.0,61,3,141.1,14.0,2,4,4,2,2442,12
14667.0,11,24,395.17,14.458333333333334,4,5,5,1,4551,15
14669.0,333,1,5.9,0.0,1,5,4,4,1544,14
14670.0,280,1,5.95,0.0,1,5,2,5,1525,13
14673.0,3,3,126.6,11.0,5,4,4,1,5441,14
14676.0,31,4,367.32000000000005,44.0,3,3,5,2,3352,13
14680.0,25,15,2111.26,22.466666666666665,3,5,5,1,3551,14
14681.0,71,1,45.0,0.0,2,1,3,4,2134,10
14682.0,188,1,31.200000000000003,13.0,1,1,1,5,1115,8
14684.0,26,2,3.83,27.5,3,5,4,1,3541,13
14688.0,8,20,779.23,17.85,5,5,5,1,5551,16
14691.0,31,3,105.6,21.666666666666668,3,4,5,3,3453,15
14692.0,235,2,13.100000000000001,43.0,1,4,3,3,1433,11
14696.0,4,5,82.12,56.4,5,5,5,1,5551,16
14697.0,218,1,13.68,0.0,1,2,1,5,1215,9
14698.0,2,4,18.9,12.0,5,5,4,5,5545,19
14700.0,190,1,2.1,48.0,1,4,5,3,1453,13
14701.0,11,6,130.2,11.0,4,5,5,1,4551,15
14702.0,1,15,149.27,15.6,5,5,5,1,5551,16
14704.0,11,8,70.87,20.625,4,5,4,3,4543,16
14709.0,15,12,245.60000000000002,28.083333333333332,4,5,5,1,4551,15
14710.0,14,3,27.559999999999995,14.333333333333334,4,5,3,5,4535,17
14711.0,10,10,383.59999999999997,24.5,4,5,5,2,4552,16
14712.0,29,2,161.4,41.0,3,2,3,4,3234,12
14713.0,9,10,126.07,35.0,4,5,5,1,4551,15
14715.0,25,2,85.6,51.0,3,4,3,1,3431,11
14719.0,2,3,26.75,42.333333333333336,5,5,4,2,5542,16
14720.0,89,1,15.0,37.0,2,3,3,4,2334,12
14723.0,10,4,15.7,10.5,4,5,4,1,4541,14
14730.0,1,6,40.05,45.666666666666664,5,5,4,2,5542,16
14731.0,206,1,23.4,6.0,1,3,2,3,1323,9
14732.0,8,7,135.04,46.714285714285715,5,5,5,1,5551,16
14733.0,111,10,385.70000000000005,25.2,2,5,5,1,2551,13
14735.0,4,29,1115.52,11.827586206896552,5,5,5,1,5551,16
14738.0,43,5,136.04999999999998,39.2,3,3,4,2,3342,12
14739.0,4,4,261.72,29.25,5,4,5,1,5451,15
14740.0,197,2,32.34,43.0,1,4,4,4,1444,13
14741.0,12,4,187.5,40.5,4,4,4,1,4441,13
14744.0,16,5,44.879999999999995,22.0,4,2,4,1,4241,11
14745.0,113,3,58.3,23.666666666666668,2,4,4,3,2443,13
14748.0,369,1,19.799999999999997,0.0,1,4,4,1,1441,10
14755.0,10,10,260.89,32.0,4,5,5,1,4551,15
14758.0,145,3,63.42,37.666666666666664,2,4,4,4,2444,14
14765.0,112,1,15.0,63.0,2,3,2,4,2324,11
14766.0,168,2,28.98,43.5,1,5,5,1,1551,12
14769.0,82,7,113.58,38.714285714285715,2,5,5,1,2551,13
14776.0,51,9,173.88,19.88888888888889,3,4,5,2,3452,14
14779.0,281,2,52.45,21.5,1,3,2,5,1325,11
14780.0,55,1,14.22,24.0,3,2,2,5,3225,12
14785.0,10,1,37.92,4.0,4,1,1,5,4115,11
14788.0,7,1,17.700000000000003,19.0,5,3,3,5,5335,16
14790.0,17,1,85.0,11.0,4,3,3,2,4332,12
14794.0,3,4,94.95,21.0,5,4,4,1,5441,14
14796.0,1,16,167.28,22.25,5,5,5,1,5551,16
14800.0,48,11,76.94,28.90909090909091,3,5,5,1,3551,14
14803.0,276,1,175.2,16.0,1,3,3,4,1334,11
14805.0,15,2,79.05,18.5,4,3,3,2,4332,12
14808.0,40,7,137.46,18.571428571428573,3,5,5,4,3554,17
14810.0,41,10,133.20000000000002,32.3,3,5,5,1,3551,14
14813.0,370,1,5.95,0.0,1,2,1,5,1215,9
14815.0,37,1,27.36,31.0,3,3,3,5,3335,14
14820.0,21,2,40.9,26.5,4,2,3,3,4233,12
14823.0,180,2,6.7,6.5,1,4,2,5,1425,12
14824.0,10,3,254.60000000000002,26.333333333333332,4,2,4,4,4244,14
14825.0,4,11,237.57000000000002,32.81818181818182,5,4,5,1,5451,15
14828.0,197,1,207.50000000000003,57.0,1,2,5,4,1254,12
14829.0,361,1,19.5,11.0,1,3,3,1,1331,8
14834.0,18,4,277.28,25.0,4,4,4,3,4443,15
14836.0,10,2,26.4,10.0,4,1,1,5,4115,11
14837.0,90,3,40.66,36.666666666666664,2,4,4,4,2444,14
14841.0,53,3,79.65,30.0,3,5,5,1,3551,14
14842.0,44,1,20.8,51.0,3,5,5,2,3552,15
14844.0,64,3,82.2,58.666666666666664,2,5,5,3,2553,15
14849.0,22,21,402.46,16.523809523809526,4,5,5,1,4551,15
14852.0,58,4,88.8,29.5,2,5,5,3,2553,15
14854.0,78,6,180.3,32.333333333333336,2,5,5,3,2553,15
14855.0,119,1,30.599999999999998,15.0,2,2,3,5,2235,12
14856.0,36,2,26.7,10.0,3,4,4,5,3445,16
14859.0,13,2,45.760000000000005,33.5,4,4,4,3,4443,15
14866.0,11,10,1155.02,12.6,4,4,5,1,4451,14
14867.0,186,1,19.919999999999998,33.0,1,3,3,3,1333,10
14868.0,3,7,130.3,32.42857142857143,5,5,5,2,5552,17
14878.0,13,7,234.64999999999998,35.714285714285715,4,5,4,1,4541,14
14882.0,27,1,83.4,7.0,3,1,3,5,3135,12
14883.0,19,3,24.119999999999997,33.333333333333336,4,3,3,3,4333,13
14891.0,148,1,30.0,39.0,2,3,3,5,2335,13
14893.0,10,1,9.959999999999999,2.0,4,4,4,5,4445,17
14895.0,8,19,612.94,14.578947368421053,5,5,5,2,5552,17
14897.0,8,2,44.76,40.0,5,3,4,2,5342,14
14898.0,240,3,130.44,43.0,1,4,4,1,1441,10
14901.0,11,7,117.78,17.0,4,4,4,1,4441,13
14903.0,200,2,27.25,39.0,1,5,5,2,1552,13
14904.0,2,1,18.72,23.0,5,4,4,5,5445,18
14907.0,3,5,146.76,30.0,5,5,5,1,5551,16
14910.0,3,3,37.68000000000001,17.0,5,3,2,5,5325,15
14911.0,1,200,11046.68,1.47,5,5,5,1,5551,16
14916.0,71,2,15.36,38.5,2,4,4,2,2442,12
14918.0,116,1,50.400000000000006,38.0,2,3,4,5,2345,14
14920.0,213,1,16.5,0.0,1,3,4,5,1345,13
14930.0,109,1,5.04,0.0,2,5,5,3,2553,15
14931.0,5,3,330.98,34.333333333333336,5,3,4,2,5342,14
14936.0,34,6,205.9,23.333333333333332,3,5,5,2,3552,15
14937.0,57,1,212.4,0.0,2,3,4,5,2345,14
14944.0,30,9,338.20000000000005,20.666666666666668,3,5,5,2,3552,15
14947.0,72,1,49.92,58.0,2,1,2,5,2125,10
14948.0,23,4,88.02000000000001,28.25,3,4,4,3,3443,14
14952.0,60,8,671.28,13.25,2,5,5,1,2551,13
14958.0,147,2,37.4,48.5,2,3,2,4,2324,11
14959.0,64,1,19.799999999999997,45.0,2,4,3,2,2432,11
14961.0,11,7,188.85000000000002,38.285714285714285,4,5,5,1,4551,15
14963.0,10,3,18.450000000000003,15.666666666666666,4,5,4,3,4543,16
14965.0,96,1,75.0,0.0,2,4,3,5,2435,14
14970.0,68,2,40.58,66.0,2,3,4,2,2342,11
14971.0,35,2,34.2,4.0,3,5,4,5,3545,17
14973.0,107,1,31.8,26.0,2,3,4,4,2344,13
14976.0,57,4,23.35,23.75,2,4,3,2,2432,11
14978.0,236,3,31.8,31.0,1,5,4,2,1542,12
14997.0,46,1,10.44,41.0,3,2,3,4,3234,12
14998.0,170,1,4.95,71.0,1,4,2,5,1425,12
15002.0,297,2,25.5,34.5,1,4,4,2,1442,11
15005.0,16,28,159.98,12.071428571428571,4,5,5,1,4551,15
15009.0,12,2,52.5,6.0,4,5,4,5,4545,18
15021.0,9,7,28.560000000000002,35.42857142857143,4,5,4,1,4541,14
15022.0,12,3,56.15,11.333333333333334,4,5,3,5,4535,17
15023.0,3,9,104.03,32.111111111111114,5,5,5,1,5551,16
15024.0,10,8,100.45,23.5,4,5,4,1,4541,14
15026.0,240,1,4.25,37.0,1,4,2,3,1423,10
15027.0,168,2,109.8,34.5,1,3,4,3,1343,11
15028.0,8,2,33.75,17.0,5,3,3,1,5331,12
15031.0,4,1,0.85,25.0,5,4,3,2,5432,14
15032.0,366,1,23.85,0.0,1,3,5,4,1354,13
15033.0,5,8,69.54,30.875,5,5,5,1,5551,16
15034.0,16,6,130.35,28.833333333333332,4,5,5,1,4551,15
15036.0,177,1,2.55,2.0,1,4,2,4,1424,11
15038.0,59,3,22.44,21.666666666666668,2,5,3,1,2531,11
15039.0,10,46,1197.27,7.369565217391305,4,5,5,1,4551,15
15044.0,19,16,230.88,20.9375,4,5,5,1,4551,15
15046.0,9,14,428.58,23.0,4,5,5,1,4551,15
15048.0,65,1,0.63,51.0,2,4,2,1,2421,9
15050.0,25,2,111.36,23.0,3,4,4,5,3445,16
15051.0,23,1,1.56,26.0,3,5,4,4,3544,16
15054.0,12,1,2.4899999999999998,28.0,4,4,2,5,4425,15
15057.0,275,1,269.09999999999997,40.0,1,2,4,5,1245,12
15058.0,25,10,128.65,28.4,3,5,5,2,3552,15
15059.0,41,7,71.02,29.857142857142858,3,5,4,2,3542,14
15060.0,8,3,9.530000000000001,0.0,5,4,2,5,5425,16
15061.0,4,45,5957.96,7.911111111111111,5,5,5,1,5551,16
15062.0,218,1,15.0,66.0,1,3,4,2,1342,10
15065.0,165,2,32.7,63.0,1,5,5,2,1552,13
15067.0,78,1,22.5,0.0,2,4,4,3,2443,13
15073.0,186,1,64.67999999999999,1.0,1,3,4,3,1343,11
15078.0,7,29,623.05,12.10344827586207,5,5,5,1,5551,16
15079.0,213,2,88.4,25.0,1,3,3,3,1333,10
15081.0,22,2,28.4,31.5,4,3,3,1,4331,11
15088.0,21,1,18.75,45.0,4,3,4,5,4345,16
15089.0,10,5,104.15,23.2,4,5,5,4,4554,18
15092.0,215,1,38.25,68.0,1,2,2,5,1225,10
15093.0,287,2,165.0,42.0,1,4,5,1,1451,11
15095.0,104,3,67.5,33.0,2,3,4,4,2344,13
15098.0,182,2,39619.5,0.0,1,1,5,5,1155,12
15100.0,334,2,525.5999999999999,19.5,1,1,3,5,1135,10
15103.0,31,1,17.34,55.0,3,3,3,5,3335,14
15105.0,18,6,139.76,19.166666666666668,4,4,5,4,4454,17
15106.0,18,3,49.89,58.0,4,4,4,2,4442,14
15107.0,311,5,97.25,11.8,1,2,2,5,1225,10
15108.0,142,3,75.30000000000001,28.333333333333332,2,4,4,4,2444,14
15110.0,24,1,17.0,21.0,3,3,4,2,3342,12
15111.0,29,1,39.6,37.0,3,4,4,1,3441,12
15113.0,10,2,322.79999999999995,21.5,4,4,5,5,4455,18
15114.0,30,9,168.01999999999998,29.666666666666668,3,5,5,2,3552,15
15116.0,18,2,45.8,55.0,4,3,4,3,4343,14
15117.0,15,3,176.65,34.666666666666664,4,4,4,3,4443,15
15125.0,25,14,1681.04,17.357142857142858,3,5,5,2,3552,15
15128.0,60,3,79.9,52.333333333333336,2,4,4,3,2443,13
15129.0,50,9,1014.5999999999999,26.22222222222222,3,4,5,2,3452,14
15132.0,18,3,78.10000000000001,49.666666666666664,4,3,4,2,4342,13
15133.0,258,1,75.0,44.0,1,2,4,3,1243,10
15134.0,15,7,177.18,31.714285714285715,4,4,4,2,4442,14
15136.0,3,1,17.700000000000003,19.0,5,4,4,4,5444,17
15140.0,52,5,126.96000000000001,25.4,3,4,5,3,3453,15
15144.0,8,16,484.6,18.5,5,5,5,1,5551,16
15145.0,4,2,19.56,30.0,5,4,4,2,5442,15
15150.0,17,8,176.39000000000001,20.75,4,5,5,2,4552,16
15152.0,10,12,195.64000000000001,14.25,4,5,5,3,4553,17
15156.0,1,2,27.3,15.5,5,3,4,5,5345,17
15159.0,2,29,862.65,12.068965517241379,5,5,5,1,5551,16
15172.0,9,4,47.46,56.5,4,4,4,2,4442,14
15179.0,18,3,174.06,40.0,4,4,5,1,4451,14
15187.0,2,15,1936.88,13.6,5,4,5,3,5453,17
15189.0,1,40,3610.15,7.8,5,5,5,1,5551,16
15192.0,120,1,13.5,71.0,2,3,4,2,2342,11
15194.0,3,14,257.4,25.642857142857142,5,5,5,1,5551,16
15198.0,92,1,13.52,31.0,2,1,1,5,2115,9
15199.0,59,1,114.45,35.0,2,1,4,2,2142,9
15201.0,87,3,44.980000000000004,27.333333333333332,2,4,4,3,2443,13
15203.0,26,4,39.54,42.5,3,5,4,2,3542,14
15205.0,85,1,7.800000000000001,42.0,2,3,3,5,2335,13
15206.0,100,1,61.199999999999996,46.0,2,1,2,2,2122,7
15208.0,1,2,81.3,30.5,5,3,3,1,5331,12
15213.0,319,1,13.049999999999999,11.0,1,2,2,5,1225,10
15214.0,2,6,99.28,21.666666666666668,5,4,4,2,5442,15
15215.0,47,2,63.6,24.5,3,3,3,5,3335,14
15218.0,11,10,555.0,30.5,4,5,5,1,4551,15
15220.0,52,5,109.65,45.2,3,4,4,2,3442,13
15223.0,226,1,45.0,23.0,1,2,3,5,1235,11
15224.0,358,1,46.8,4.0,1,1,2,5,1125,9
15227.0,37,3,46.6,33.333333333333336,3,4,4,2,3442,13
15228.0,66,2,49.8,51.0,2,5,5,2,2552,14
15230.0,239,1,59.400000000000006,1.0,1,2,2,5,1225,10
15232.0,113,1,25.5,27.0,2,3,3,5,2335,13
15235.0,218,10,150.15,15.1,1,5,5,3,1553,14
15237.0,203,1,13.52,23.0,1,4,4,2,1442,11
15238.0,29,1,18.72,65.0,3,3,4,3,3343,13
15239.0,10,1,29.880000000000003,68.0,4,3,3,5,4335,15
15240.0,45,3,62.88000000000001,53.0,3,4,4,2,3442,13
15241.0,67,6,149.51999999999998,21.166666666666668,2,4,4,3,2443,13
15245.0,134,1,20.8,53.0,2,4,5,4,2454,15
15249.0,32,12,311.66,18.333333333333332,3,5,5,2,3552,15
15251.0,9,10,1103.2,22.8,4,4,5,2,4452,15
15253.0,16,1,20.8,0.0,4,3,3,3,4333,13
15258.0,169,1,15.8,48.0,1,3,3,5,1335,12
15260.0,100,4,68.9,32.75,2,4,4,2,2442,12
15267.0,22,3,372.0,21.0,4,1,4,3,4143,12
15270.0,16,4,294.09999999999997,17.5,4,3,5,2,4352,14
15271.0,7,13,173.98999999999998,19.384615384615383,5,5,5,1,5551,16
15272.0,57,1,16.5,28.0,2,4,3,5,2435,14
15274.0,4,1,15.0,14.0,5,3,3,5,5335,16
15281.0,137,7,161.22,27.428571428571427,2,5,5,2,2552,14
15287.0,22,1,72.0,48.0,4,2,2,5,4225,13
15288.0,156,2,70.60000000000001,53.5,2,4,5,1,2451,12
15290.0,5,17,542.7,20.352941176470587,5,5,5,1,5551,16
15291.0,26,13,897.74,20.384615384615383,3,4,5,1,3451,13
15296.0,51,4,50.25,39.75,3,5,5,2,3552,15
15297.0,10,2,39.2,26.5,4,3,3,5,4335,15
15298.0,2,10,1242.92,28.5,5,5,5,1,5551,16
15299.0,67,3,1473.81,0.0,2,1,5,1,2151,9
15301.0,51,10,256.0,21.3,3,5,5,1,3551,14
15304.0,61,5,187.3,28.0,2,2,3,1,2231,8
15306.0,64,2,109.8,41.5,2,4,4,4,2444,14
15311.0,1,90,4612.18,3.588888888888889,5,5,5,1,5551,16
15312.0,75,1,15.0,27.0,2,3,3,2,2332,10
15315.0,64,1,15.0,51.0,2,3,3,5,2335,13
15321.0,71,1,67.5,0.0,2,4,5,3,2453,14
15329.0,134,1,10.5,37.0,2,3,4,4,2344,13
15330.0,32,1,93.60000000000001,28.0,3,1,3,5,3135,12
15332.0,366,3,153.0,1.0,1,3,4,5,1345,13
15334.0,157,2,6.54,8.0,2,4,2,5,2425,13
15344.0,1,2,52.3,36.5,5,2,3,5,5235,15
15349.0,158,1,12.5,29.0,2,4,2,5,2425,13
15351.0,12,5,70.67,12.6,4,5,4,1,4541,14
15355.0,29,1,23.8,23.0,3,1,2,5,3125,11
15356.0,31,9,36.45,37.0,3,5,5,1,3551,14
15358.0,5,20,362.4,17.8,5,5,5,1,5551,16
15365.0,26,5,186.60000000000002,13.8,3,4,5,2,3452,14
15367.0,57,2,43.5,14.5,2,4,4,3,2443,13
15370.0,41,5,202.8,39.2,3,4,5,2,3452,14
15373.0,8,10,284.3,26.7,5,5,5,1,5551,16
15379.0,169,6,125.2,30.833333333333332,1,5,5,3,1553,14
15380.0,9,3,387.1,43.666666666666664,4,3,4,1,4341,12
15381.0,214,1,314.55,54.0,1,1,3,5,1135,10
15382.0,15,3,38.88,31.666666666666668,4,5,5,2,4552,16
15392.0,5,2,68.16,41.5,5,4,4,1,5441,14
15394.0,10,1,35.400000000000006,68.0,4,4,5,1,4451,14
15398.0,16,1,35.7,62.0,4,4,4,5,4445,17
15399.0,1,2,30.0,38.0,5,3,3,4,5334,15
15400.0,92,3,187.2,30.333333333333332,2,1,3,3,2133,9
15402.0,149,1,29.700000000000003,47.0,2,3,3,5,2335,13
15406.0,301,1,3.75,0.0,1,3,3,2,1332,9
15407.0,184,1,3.0,38.0,1,5,4,2,1542,12
15410.0,84,8,222.52,21.625,2,5,5,3,2553,15
15411.0,26,3,31.1,52.0,3,4,4,3,3443,14
15414.0,10,1,42.96,27.0,4,3,3,2,4332,12
15416.0,240,1,15.0,43.0,1,5,5,3,1553,14
15421.0,215,1,20.8,0.0,1,3,4,2,1342,10
15422.0,323,1,17.0,0.0,1,1,1,5,1115,8
15424.0,254,1,30.0,0.0,1,2,2,5,1225,10
15426.0,19,2,17.2,7.0,4,5,4,1,4541,14
15427.0,33,2,27.4,6.5,3,5,4,5,3545,17
15429.0,27,1,5.95,48.0,3,4,2,5,3425,14
15433.0,214,1,16.5,53.0,1,3,3,5,1335,12
15434.0,8,2,40.32,11.5,5,3,4,3,5343,15
15436.0,12,1,5.9,34.0,4,5,4,3,4543,16
15443.0,2,5,58.8,21.0,5,5,5,1,5551,16
15444.0,9,1,10.92,31.0,4,5,4,5,4545,18
15452.0,30,1,17.700000000000003,41.0,3,3,3,2,3332,11
15453.0,2,6,38.0,30.333333333333332,5,5,4,3,5543,17
15456.0,283,1,5.1,0.0,1,4,2,4,1424,11
15462.0,94,2,39.599999999999994,46.0,2,1,1,4,2114,8
15465.0,20,17,3385.7499999999995,20.058823529411764,4,4,5,1,4451,14
15467.0,145,1,17.700000000000003,7.0,2,3,3,4,2334,12
15468.0,51,1,19.9,0.0,3,2,2,5,3225,12
15469.0,50,1,15.9,69.0,3,2,3,5,3235,13
15473.0,14,6,918.0,7.333333333333333,4,1,4,5,4145,14
15478.0,40,1,41.6,16.0,3,3,4,5,3345,15
15482.0,16,8,1608.6999999999998,4.875,4,4,5,1,4451,14
15483.0,161,2,3.9299999999999997,0.0,1,4,1,4,1414,10
15484.0,1,3,163.84,25.0,5,5,5,4,5554,19
15485.0,336,1,5.04,37.0,1,4,5,1,1451,11
15489.0,23,1,16.5,34.0,3,3,4,3,3343,13
15491.0,95,4,90.6,15.0,2,5,5,4,2554,16
15492.0,28,1,15.0,46.0,3,3,3,5,3335,14
15493.0,33,2,4.4799999999999995,10.0,3,5,4,2,3542,14
15498.0,3,26,1054.03,13.692307692307692,5,5,5,1,5551,16
15500.0,8,3,40.89,23.666666666666668,5,4,4,5,5445,18
15502.0,16,8,3450.33,13.25,4,5,5,1,4551,15
15505.0,53,4,117.14,25.25,3,4,5,4,3454,16
15506.0,23,1,2.1,23.0,3,5,4,4,3544,16
15508.0,189,5,37.010000000000005,8.8,1,4,4,5,1445,14
15511.0,12,4,15.42,18.0,4,5,3,5,4535,17
15513.0,33,18,975.3100000000001,18.555555555555557,3,5,5,1,3551,14
15514.0,12,7,197.47,11.0,4,5,5,1,4551,15
15516.0,45,2,15.030000000000001,0.5,3,2,1,5,3215,11
15518.0,64,6,71.95,26.833333333333332,2,5,4,2,2542,13
15521.0,40,6,177.25,35.333333333333336,3,5,5,3,3553,16
15522.0,33,1,0.12,54.0,3,3,2,5,3325,13
15525.0,2,1,14.95,15.0,5,5,3,1,5531,14
15526.0,33,1,19.9,0.0,3,1,1,5,3115,10
15527.0,19,6,108.75,39.5,4,5,5,1,4551,15
15529.0,23,10,122.26,33.8,3,5,5,1,3551,14
15530.0,150,1,2.5,19.0,2,4,4,2,2442,12
15531.0,8,1,12.5,22.0,5,5,4,5,5545,19
15532.0,131,1,5.1,34.0,2,5,4,1,2541,12
15533.0,19,2,51.75,34.5,4,4,3,5,4435,16
15535.0,173,2,32.400000000000006,31.5,1,4,3,3,1433,11
15544.0,9,6,80.62,32.166666666666664,4,5,5,1,4551,15
15547.0,7,12,105.27,22.166666666666668,5,5,5,1,5551,16
15550.0,106,1,6.6,63.0,2,4,3,2,2432,11
15555.0,12,14,166.51,16.214285714285715,4,5,5,1,4551,15
15561.0,150,2,32.1,32.5,2,2,3,3,2233,10
15563.0,22,1,9.0,0.0,4,4,4,1,4441,13
15565.0,50,1,16.5,20.0,3,1,1,5,3115,10
15568.0,3,2,16.549999999999997,34.5,5,3,3,5,5335,16
15569.0,104,3,652.8,9.0,2,3,4,2,2342,11
15570.0,7,10,134.15,25.1,5,5,5,1,5551,16
15571.0,12,3,24.310000000000002,21.666666666666668,4,3,3,5,4335,15
15572.0,5,4,56.84,12.25,5,5,5,2,5552,17
15573.0,32,1,7.95,53.0,3,4,3,5,3435,15
15574.0,359,2,8.7,6.5,1,5,3,3,1533,12
15577.0,151,1,7.95,0.0,2,3,2,3,2323,10
15581.0,121,11,2983.35,14.636363636363637,2,5,5,2,2552,14
15584.0,24,2,18.65,24.0,3,5,3,4,3534,15
15587.0,50,2,182.16000000000003,46.0,3,1,3,1,3131,8
15589.0,256,2,45.3,27.0,1,2,2,5,1225,10
15594.0,16,3,51.17,25.666666666666668,4,4,4,3,4443,15
15596.0,215,3,46.95,49.333333333333336,1,4,4,2,1442,11
15601.0,11,13,320.94,27.23076923076923,4,5,5,1,4551,15
15602.0,8,6,294.24,19.166666666666668,5,3,4,1,5341,13
15605.0,36,2,28.400000000000002,45.0,3,4,4,1,3441,12
15606.0,61,8,361.22,32.5,2,4,5,2,2452,13
15608.0,28,3,138.78,30.333333333333332,3,4,4,4,3444,15
15611.0,10,12,667.07,26.666666666666668,4,3,4,1,4341,12
15612.0,36,1,15.0,25.0,3,1,1,5,3115,10
15615.0,10,22,483.34,15.454545454545455,4,5,5,1,4551,15
15618.0,33,3,64.65,34.333333333333336,3,3,3,4,3334,13
15621.0,4,3,172.37,5.333333333333333,5,2,4,5,5245,16
15622.0,43,7,151.84,18.142857142857142,3,5,5,2,3552,15
15624.0,117,3,53.25000000000001,46.0,2,3,3,4,2334,12
15625.0,104,3,60.0,43.0,2,4,4,4,2444,14
15628.0,5,6,96.69999999999999,29.166666666666668,5,5,5,1,5551,16
15632.0,16,7,164.45999999999998,36.57142857142857,4,5,5,2,4552,16
15640.0,4,14,476.29,25.714285714285715,5,5,5,1,5551,16
15641.0,261,1,15.299999999999999,21.0,1,4,4,2,1442,11
15643.0,192,1,66.4,0.0,1,3,3,4,1334,11
15644.0,256,2,7.15,2.0,1,5,3,4,1534,13
15648.0,204,1,17.4,62.0,1,2,3,5,1235,11
15649.0,336,1,306.0,31.0,1,1,3,5,1135,10
15651.0,37,1,39.0,0.0,3,3,3,3,3333,12
15653.0,93,1,414.71999999999997,23.0,2,1,3,5,2135,11
15654.0,9,1,24.96,16.0,4,2,3,5,4235,14
15656.0,178,2,27.810000000000002,52.5,1,3,3,2,1332,9
15658.0,190,4,49.5,45.25,1,3,4,3,1343,11
15660.0,25,6,107.74000000000001,29.666666666666668,3,4,4,1,3441,12
15661.0,317,1,6.6000000000000005,21.0,1,1,2,5,1125,9
15669.0,40,1,30.0,63.0,3,3,3,3,3333,12
15671.0,19,5,435.48,26.6,4,4,5,2,4452,15
15673.0,88,2,30.0,62.5,2,5,5,2,2552,14
15674.0,214,3,362.37,13.333333333333334,1,4,5,3,1453,13
15676.0,19,1,10.2,16.0,4,5,5,2,4552,16
15679.0,24,2,23.58,16.5,3,4,3,3,3433,13
15680.0,9,1,12.5,30.0,4,4,4,1,4441,13
15681.0,25,2,60.30000000000001,1.0,3,3,4,2,3342,12
15687.0,9,6,113.9,19.166666666666668,4,5,5,1,4551,15
15694.0,1,12,1515.8,21.5,5,4,5,1,5451,15
15695.0,267,1,17.700000000000003,0.0,1,2,2,5,1225,10
15696.0,33,6,84.6,24.833333333333332,3,5,5,2,3552,15
15700.0,172,1,3.9,1.0,1,4,3,5,1435,13
15701.0,2,3,36.95,35.666666666666664,5,5,4,4,5544,18
15704.0,140,3,76.8,24.666666666666668,2,4,5,4,2454,15
15706.0,64,3,142.8,16.666666666666668,2,3,4,5,2345,14
15707.0,35,3,13.8,16.333333333333332,3,5,3,5,3535,16
15708.0,223,4,54.72,36.25,1,5,5,1,1551,12
15712.0,9,2,112.35000000000001,50.0,4,3,4,2,4342,13
15714.0,12,1,5.04,66.0,4,3,2,5,4325,14
15716.0,146,2,13.4,55.0,2,4,4,3,2443,13
15719.0,33,12,107.41,25.0,3,5,5,1,3551,14
15722.0,36,1,84.0,0.0,3,4,5,2,3452,14
15727.0,107,4,95.70000000000002,41.75,2,5,5,1,2551,13
15730.0,66,1,14.850000000000001,26.0,2,4,4,4,2444,14
15737.0,15,7,147.3,32.285714285714285,4,4,4,2,4442,14
15738.0,19,15,304.92,23.0,4,5,5,1,4551,15
15743.0,16,2,17.4,46.0,4,4,3,3,4433,14
15745.0,19,2,74.4,27.0,4,4,4,3,4443,15
15747.0,120,1,8.25,52.0,2,4,4,3,2443,13
15749.0,332,1,3314.9999999999995,0.0,1,1,5,4,1154,11
15750.0,3,4,59.25,17.0,5,5,5,1,5551,16
15752.0,40,4,46.74,33.75,3,5,5,1,3551,14
15754.0,51,1,17.4,22.0,3,2,2,3,3223,10
15755.0,10,4,73.08,38.75,4,5,5,2,4552,16
15756.0,153,2,6.66,48.0,2,5,3,3,2533,13
15759.0,297,1,19.799999999999997,61.0,1,1,2,4,1124,8
15762.0,65,1,22.5,12.0,2,3,3,5,2335,13
15763.0,32,1,15.0,45.0,3,4,4,5,3445,16
15764.0,88,3,35.4,6.333333333333333,2,5,5,3,2553,15
15768.0,204,1,14.850000000000001,22.0,1,2,3,4,1234,10
15769.0,7,24,11390.84,14.75,5,5,5,1,5551,16
15777.0,318,2,387.59999999999997,21.5,1,2,4,4,1244,11
15780.0,184,1,19.799999999999997,59.0,1,2,2,3,1223,8
15782.0,10,2,189.4,39.5,4,3,5,4,4354,16
15785.0,158,2,27.479999999999997,19.5,2,4,5,2,2452,13
15786.0,46,2,32.7,34.0,3,5,5,5,3555,18
15787.0,26,2,13.2,17.5,3,5,4,5,3545,17
15793.0,15,1,214.8,24.0,4,1,4,2,4142,11
15796.0,1,5,121.0,26.8,5,5,5,1,5551,16
15797.0,305,1,244.79999999999998,14.0,1,1,5,3,1153,10
15801.0,46,2,38.7,31.0,3,4,4,5,3445,16
15804.0,1,12,168.16,16.083333333333332,5,5,5,3,5553,18
15805.0,23,15,308.91,17.4,3,5,5,1,3551,14
15807.0,50,2,66.0,13.0,3,3,3,5,3335,14
